
date,ticker,close_price,volume
2002-05-23,NFLX,1.1964285373687744,104790000
2002-05-24,NFLX,1.2100000381469729,11104800
2002-05-28,NFLX,1.1571428775787354,6609400
2002-05-29,NFLX,1.1035714149475098,6757800
2002-05-30,NFLX,1.0714285373687744,10154200
2002-05-31,NFLX,1.0764285326004028,8464400
2002-06-03,NFLX,1.128571391105652,3151400
2002-06-04,NFLX,1.1178570985794067,3105200
2002-06-05,NFLX,1.1471428871154783,1531600
2002-06-06,NFLX,1.1821428537368774,2305800
2002-06-07,NFLX,1.118571400642395,1369200
2002-06-10,NFLX,1.156428575515747,484400
2002-06-11,NFLX,1.1535714864730835,1003800
2002-06-12,NFLX,1.0928571224212646,1799000
2002-06-13,NFLX,1.0828571319580078,2567600
2002-06-14,NFLX,0.9864285588264464,4783800
2002-06-17,NFLX,0.9221428632736206,4855200
2002-06-18,NFLX,0.9107142686843872,10808000
2002-06-19,NFLX,0.9514285922050476,5482400
2002-06-20,NFLX,0.9571428298950196,6111000
2002-06-21,NFLX,0.979285717010498,2346400
2002-06-24,NFLX,0.9785714149475098,2567600
2002-06-25,NFLX,0.9642857313156128,3941000
2002-06-26,NFLX,0.9885714054107666,2924600
2002-06-27,NFLX,0.9435714483261108,3817800
2002-06-28,NFLX,0.9992856979370116,9234400
2002-07-01,NFLX,1.0278571844100952,4585000
2002-07-02,NFLX,1.1728571653366089,9020200
2002-07-03,NFLX,1.2142857313156128,4957400
2002-07-05,NFLX,1.2764285802841189,2003400
2002-07-08,NFLX,1.1757142543792725,1953000
2002-07-09,NFLX,1.1607142686843872,2935800
2002-07-10,NFLX,1.1635714769363403,1554000
2002-07-11,NFLX,1.2692856788635254,2529800
2002-07-12,NFLX,1.2078571319580078,2837800
2002-07-15,NFLX,1.1428571939468384,4239200
2002-07-16,NFLX,1.1264286041259766,1941800
2002-07-17,NFLX,1.0892857313156128,1261400
2002-07-18,NFLX,1.1492856740951538,2899400
2002-07-19,NFLX,1.159999966621399,1792000
2002-07-22,NFLX,1.170714259147644,1993600
2002-07-23,NFLX,1.1464285850524902,1577800
2002-07-24,NFLX,1.1142857074737549,3355800
2002-07-25,NFLX,1.0364285707473757,4755800
2002-07-26,NFLX,0.8714285492897034,7046200
2002-07-29,NFLX,0.8764285445213318,3260600
2002-07-30,NFLX,0.9142857193946838,3777200
2002-07-31,NFLX,0.9535714387893676,3333400
2002-08-01,NFLX,0.8914285898208618,4529000
2002-08-02,NFLX,0.7778571248054504,6655600
2002-08-05,NFLX,0.7749999761581421,3808000
2002-08-06,NFLX,0.7607142925262451,3217200
