
date,ticker,close_price,volume
1980-12-12,AAPL,0.4067815542221069,117258400
1980-12-15,AAPL,0.385558158159256,43971200
1980-12-16,AAPL,0.3572602868080139,26432000
1980-12-17,AAPL,0.3661033511161804,21610400
1980-12-18,AAPL,0.3767151534557342,18362400
1980-12-19,AAPL,0.3997070789337158,12157600
1980-12-22,AAPL,0.4191618859767914,9340800
1980-12-23,AAPL,0.4368479549884796,11737600
1980-12-24,AAPL,0.4598398804664612,12000800
1980-12-26,AAPL,0.5022867918014526,13893600
1980-12-29,AAPL,0.509361207485199,23290400
1980-12-30,AAPL,0.4969809353351593,17220000
1980-12-31,AAPL,0.4828320145606994,8937600
1981-01-02,AAPL,0.4881376624107361,5415200
1981-01-05,AAPL,0.4775262176990509,8932000
1981-01-06,AAPL,0.4563027024269104,11289600
1981-01-07,AAPL,0.4368479549884796,13921600
1981-01-08,AAPL,0.4280048310756683,9956800
1981-01-09,AAPL,0.450996845960617,5376000
1981-01-12,AAPL,0.4474597573280334,5924800
1981-01-13,AAPL,0.4315420687198639,5762400
1981-01-14,AAPL,0.4333106577396393,3572800
1981-01-15,AAPL,0.4421537220478058,3516800
1981-01-16,AAPL,0.4386165738105774,3348800
1981-01-19,AAPL,0.4651458859443664,10393600
1981-01-20,AAPL,0.450996845960617,7520800
1981-01-21,AAPL,0.4598398804664612,3976000
1981-01-22,AAPL,0.4651458859443664,8887200
1981-01-23,AAPL,0.4633772075176239,2805600
1981-01-26,AAPL,0.4563027024269104,6160000
1981-01-27,AAPL,0.4527655839920044,5924800
1981-01-28,AAPL,0.4386165738105774,7039200
1981-01-29,AAPL,0.4226990640163421,10976000
1981-01-30,AAPL,0.3997070789337158,11547200
1981-02-02,AAPL,0.3767151534557342,5941600
1981-02-03,AAPL,0.3908639550209045,4788000
1981-02-04,AAPL,0.4050129652023315,6966400
1981-02-05,AAPL,0.4050129652023315,1982400
1981-02-06,AAPL,0.4067815542221069,3466400
1981-02-09,AAPL,0.385558158159256,4188800
1981-02-10,AAPL,0.385558158159256,4586400
1981-02-11,AAPL,0.3731777667999267,3460800
1981-02-12,AAPL,0.3696406185626983,3640000
1981-02-13,AAPL,0.3607976138591766,2788800
1981-02-17,AAPL,0.3696406185626983,3068800
1981-02-18,AAPL,0.385558158159256,4810400
1981-02-19,AAPL,0.3625660538673401,5577600
1981-02-20,AAPL,0.3431113362312317,6092800
1981-02-23,AAPL,0.3484172224998474,3528000
1981-02-24,AAPL,0.3360368311405182,4244800
1981-02-25,AAPL,0.3572602868080139,4872000
1981-02-26,AAPL,0.3625660538673401,2710400
1981-02-27,AAPL,0.3749464452266693,3690400
1981-03-02,AAPL,0.3767151534557342,2940000
1981-03-03,AAPL,0.3714093267917633,4043200
1981-03-04,AAPL,0.3678719997406006,3427200
1981-03-05,AAPL,0.3661033511161804,1344000
1981-03-06,AAPL,0.3625660538673401,2900800
1981-03-09,AAPL,0.3342682719230652,3830400
1981-03-10,AAPL,0.3183508515357971,7095200
1981-03-11,AAPL,0.3059704303741455,7464800
1981-03-12,AAPL,0.3183508515357971,14812000
1981-03-13,AAPL,0.3148136734962463,57825600
1981-03-16,AAPL,0.3271938264369964,9307200
1981-03-17,AAPL,0.3431113362312317,10936800
1981-03-18,AAPL,0.364334762096405,9234400
1981-03-19,AAPL,0.3607976138591766,9452800
1981-03-20,AAPL,0.364334762096405,3651200
1981-03-23,AAPL,0.3784837126731872,5504800
1981-03-24,AAPL,0.3767151534557342,7039200
1981-03-25,AAPL,0.3696406185626983,1764000
1981-03-26,AAPL,0.3625660538673401,3068800
1981-03-27,AAPL,0.3501858413219452,3063200
1981-03-30,AAPL,0.3501858413219452,2475200
1981-03-31,AAPL,0.3466486632823944,3998400
1981-04-01,AAPL,0.3431113362312317,8517600
1981-04-02,AAPL,0.3731777667999267,7851200
1981-04-03,AAPL,0.3749464452266693,4121600
1981-04-06,AAPL,0.3678719997406006,5700800
1981-04-07,AAPL,0.364334762096405,2671200
1981-04-08,AAPL,0.3820209205150604,5488000
1981-04-09,AAPL,0.3890954852104187,3124800
1981-04-10,AAPL,0.3944011628627777,8366400
1981-04-13,AAPL,0.3944011628627777,4015200
1981-04-14,AAPL,0.3944011628627777,1663200
1981-04-15,AAPL,0.3749464452266693,8512000
1981-04-16,AAPL,0.3537230193614959,5969600
1981-04-20,AAPL,0.364334762096405,8836800
1981-04-21,AAPL,0.3890954852104187,7134400
1981-04-22,AAPL,0.403244286775589,4748800
1981-04-23,AAPL,0.413856029510498,14504000
1981-04-24,AAPL,0.4103188216686249,8764000
1981-04-27,AAPL,0.4067815542221069,9632000
1981-04-28,AAPL,0.3997070789337158,8047200
1981-04-29,AAPL,0.3944011628627777,3410400
1981-04-30,AAPL,0.401475727558136,3152800
1981-05-01,AAPL,0.401475727558136,4138400
1981-05-04,AAPL,0.3997070789337158,3612000
1981-05-05,AAPL,0.3979384899139404,4384800
1981-05-06,AAPL,0.3873268365859985,4737600
1981-05-07,AAPL,0.3926325738430023,2340800
1981-05-08,AAPL,0.396169900894165,1976800
1981-05-11,AAPL,0.3873268365859985,2984800
1981-05-12,AAPL,0.3873268365859985,1064000
1981-05-13,AAPL,0.385558158159256,1226400
1981-05-14,AAPL,0.3802522718906402,1232000
1981-05-15,AAPL,0.3890954852104187,1226400
1981-05-18,AAPL,0.396169900894165,1041600
1981-05-19,AAPL,0.3890954852104187,6356000
1981-05-20,AAPL,0.401475727558136,3320800
1981-05-21,AAPL,0.4244675934314728,8052800
1981-05-22,AAPL,0.4439224600791931,7856800
1981-05-26,AAPL,0.4421537220478058,21336000
1981-05-27,AAPL,0.4669145345687866,37374400
1981-05-28,AAPL,0.4669145345687866,18496800
1981-05-29,AAPL,0.4686829745769501,14845600
1981-06-01,AAPL,0.4686829745769501,12812800
1981-06-02,AAPL,0.4456910490989685,10108000
1981-06-03,AAPL,0.4456910490989685,9861600
1981-06-04,AAPL,0.4545341432094574,14016800
1981-06-05,AAPL,0.4474597573280334,14420000
1981-06-08,AAPL,0.4315420687198639,23374400
1981-06-09,AAPL,0.4403852522373199,29898400
1981-06-10,AAPL,0.4456910490989685,6305600
1981-06-11,AAPL,0.4651458859443664,9744000
1981-06-12,AAPL,0.4598398804664612,6451200
1981-06-15,AAPL,0.4580713510513305,35940800
1981-06-16,AAPL,0.449228286743164,9312800
1981-06-17,AAPL,0.4421537220478058,6893600
1981-06-18,AAPL,0.4403852522373199,5762400
1981-06-19,AAPL,0.4280048310756683,6876800
1981-06-22,AAPL,0.4120873808860779,2710400
1981-06-23,AAPL,0.4191618859767914,3757600
1981-06-24,AAPL,0.4085502922534942,5756800
1981-06-25,AAPL,0.417393147945404,6064800
1981-06-26,AAPL,0.4120873808860779,5947200
1981-06-29,AAPL,0.3979384899139404,2648800
