
trade_id,timestamp,ticker,quantity,price,trader_id
1,2003-08-29 14:05:08,NVDA,47,5.53,104
2,2006-11-09 12:07:27,NVDA,95,21.0,105
3,2005-04-19 10:53:20,NVDA,20,6.87,104
4,2018-07-23 09:47:38,NVDA,38,239.91,103
5,2011-03-29 09:32:36,NVDA,87,18.14,104
6,2002-09-27 11:04:51,NVDA,98,2.54,103
7,2013-03-05 12:15:44,NVDA,74,11.69,102
8,2002-06-07 13:44:57,NVDA,30,10.37,101
9,2012-06-12 14:01:55,NVDA,23,10.97,104
10,2006-06-09 13:21:31,NVDA,77,13.3,105
11,2010-06-03 15:36:48,NVDA,27,11.26,105
12,2019-04-22 11:41:52,NVDA,1,195.95,101
13,2009-04-28 13:00:25,NVDA,88,10.64,105
14,2016-02-09 13:56:37,NVDA,77,24.98,103
15,2002-03-27 11:49:25,NVDA,97,13.69,101
16,2009-09-22 14:11:04,NVDA,38,13.36,104
17,2009-10-05 11:03:07,NVDA,89,13.28,103
18,2001-01-31 09:37:36,NVDA,16,7.94,105
19,2013-12-19 15:48:26,NVDA,78,14.76,102
20,2006-04-13 12:01:29,NVDA,86,18.79,102
21,2013-11-08 12:59:57,NVDA,5,14.22,102
22,2010-12-07 11:11:45,NVDA,85,14.48,105
23,2000-06-26 13:02:37,NVDA,49,13.26,102
24,2015-01-21 10:34:05,NVDA,81,19.89,102
25,2019-10-22 15:56:15,NVDA,97,201.44,105
26,2018-05-30 11:12:04,NVDA,7,257.73,105
27,2005-12-16 11:59:58,NVDA,43,11.18,104
28,2016-10-27 11:02:41,NVDA,1,68.76,103
29,2014-05-01 13:48:01,NVDA,6,18.13,104
30,2009-09-28 15:43:37,NVDA,82,13.05,103
31,2006-08-02 14:05:22,NVDA,14,13.48,103
32,2013-08-01 10:19:35,NVDA,8,13.24,105
33,2003-03-13 09:58:00,NVDA,83,4.34,105
34,2012-05-25 10:32:46,NVDA,50,11.93,101
35,2003-08-29 12:00:42,NVDA,97,5.41,101
36,2000-04-12 15:49:58,NVDA,55,5.86,103
37,2000-12-06 11:35:40,NVDA,42,6.46,104
38,1999-11-09 10:47:52,NVDA,17,2.22,103
39,2002-03-26 12:38:54,NVDA,37,14.76,104
40,2001-06-18 12:23:35,NVDA,24,13.42,103
41,2018-03-29 12:59:15,NVDA,55,224.91,105
42,2003-01-07 15:03:30,NVDA,8,4.19,105
43,2001-01-22 14:21:47,NVDA,58,7.95,102
44,2009-02-04 12:22:52,NVDA,25,8.05,105
45,2006-11-16 13:49:05,NVDA,35,23.15,103
46,2019-12-31 12:25:31,NVDA,61,237.8,104
47,2007-03-22 11:54:06,NVDA,59,19.03,104
