
trade_id,timestamp,ticker,quantity,price,trader_id
901,2005-10-03 15:57:38,NFLX,60,3.94,104
902,2018-05-09 13:05:42,NFLX,61,315.69,104
903,2014-07-18 09:30:01,NFLX,70,61.57,103
904,2009-02-25 10:20:12,NFLX,71,5.28,105
905,2003-11-05 10:02:44,NFLX,58,4.35,102
906,2017-12-26 15:34:07,NFLX,28,189.11,105
907,2002-11-14 15:04:39,NFLX,35,0.65,104
908,2003-05-29 09:43:13,NFLX,96,1.57,104
909,2018-12-12 10:06:54,NFLX,27,266.37,101
910,2018-03-12 13:26:37,NFLX,92,314.36,101
911,2005-11-21 10:27:49,NFLX,37,3.97,105
912,2011-04-26 13:32:47,NFLX,74,31.68,105
913,2014-06-16 14:58:31,NFLX,27,60.56,103
914,2018-04-16 10:33:24,NFLX,82,301.31,105
915,2013-11-13 14:55:54,NFLX,21,49.26,105
916,2005-12-27 13:53:32,NFLX,81,3.84,104
917,2005-01-21 13:19:23,NFLX,88,1.61,101
918,2012-03-26 14:38:12,NFLX,65,17.82,102
919,2012-01-05 10:37:29,NFLX,32,11.43,101
920,2013-03-06 12:00:04,NFLX,58,27.31,101
921,2015-09-29 13:58:45,NFLX,14,96.73,101
922,2004-08-16 10:38:16,NFLX,48,2.3,105
923,2011-06-15 12:51:39,NFLX,78,37.88,104
924,2006-02-13 12:19:19,NFLX,25,3.46,102
925,2004-06-17 11:56:03,NFLX,61,4.28,102
926,2014-05-12 09:32:03,NFLX,29,47.89,104
927,2019-10-17 11:50:25,NFLX,68,296.12,101
928,2005-01-20 11:46:19,NFLX,97,1.54,103
929,2002-08-16 15:33:39,NFLX,51,0.88,104
930,2014-02-07 13:52:30,NFLX,35,59.76,105
931,2002-07-23 10:05:00,NFLX,13,1.13,105
932,2010-01-11 11:42:42,NFLX,36,7.79,102
933,2009-09-15 12:50:43,NFLX,22,6.52,104
934,2015-06-04 10:56:33,NFLX,24,85.53,104
935,2002-11-18 09:39:04,NFLX,11,0.74,103
936,2012-12-20 10:01:34,NFLX,3,13.96,102
937,2016-04-25 13:46:26,NFLX,63,96.03,101
938,2011-09-12 09:54:49,NFLX,90,29.93,102
939,2019-04-17 13:24:36,NFLX,98,341.74,105
940,2010-05-20 15:23:03,NFLX,79,13.28,101
941,2010-11-10 10:58:14,NFLX,31,24.69,105
942,2006-06-09 10:04:59,NFLX,75,4.08,101
943,2019-08-09 09:53:12,NFLX,12,295.8,103
944,2002-07-25 10:08:34,NFLX,29,1.04,101
945,2004-03-24 10:02:48,NFLX,9,4.14,101
946,2014-04-09 15:51:58,NFLX,40,52.39,105
947,2014-04-24 13:01:03,NFLX,29,48.96,104
948,2010-12-07 14:46:41,NFLX,1,25.92,102
949,2017-11-28 14:58:46,NFLX,72,208.33,105
950,2019-02-20 11:11:15,NFLX,91,369.51,103
951,2020-03-27 13:01:43,NFLX,22,367.82,103
952,2007-04-30 13:35:07,NFLX,18,3.31,104
953,2002-08-08 10:19:54,NFLX,74,0.79,105
954,2013-12-30 10:21:45,NFLX,30,53.83,102
955,2017-12-14 12:01:12,NFLX,44,188.52,102
956,2014-08-22 11:07:02,NFLX,18,69.29,101
957,2011-03-25 10:40:32,NFLX,59,31.4,102
958,2016-08-09 12:25:46,NFLX,72,94.72,105
959,2015-07-22 15:00:25,NFLX,70,113.12,102
960,2006-03-09 10:46:22,NFLX,100,3.65,103
961,2010-03-19 12:02:42,NFLX,53,9.9,101
962,2005-07-20 10:12:24,NFLX,79,2.32,104
963,2011-06-16 09:45:01,NFLX,17,36.83,103
964,2019-10-15 12:47:10,NFLX,19,293.95,103
965,2008-09-23 11:21:06,NFLX,65,4.63,103
966,2008-10-02 12:39:55,NFLX,48,4.15,105
967,2016-09-26 10:19:30,NFLX,23,96.04,104
968,2012-12-27 10:01:32,NFLX,78,13.1,104
969,2016-06-20 10:19:22,NFLX,85,95.81,104
970,2017-07-11 15:26:49,NFLX,28,160.25,103
971,2010-10-08 15:10:53,NFLX,21,20.89,102
972,2013-02-25 12:27:46,NFLX,78,25.55,105
973,2010-06-11 14:43:02,NFLX,96,17.42,101
974,2003-01-09 09:48:17,NFLX,82,0.81,101
975,2011-08-31 13:07:13,NFLX,56,32.86,102
976,2013-07-10 11:07:34,NFLX,99,34.85,102
977,2018-02-20 13:47:15,NFLX,86,280.02,105
978,2012-08-24 10:18:00,NFLX,42,9.03,104
979,2008-12-19 10:51:25,NFLX,24,3.79,103
980,2019-05-13 10:03:57,NFLX,20,341.36,103
981,2004-08-31 14:41:40,NFLX,17,1.94,105
982,2018-10-08 13:30:37,NFLX,61,348.29,104
983,2018-08-21 14:39:17,NFLX,63,328.61,102
984,2004-04-20 14:32:51,NFLX,58,4.15,102
985,2016-04-12 14:09:47,NFLX,91,105.16,103
986,2007-11-15 15:06:50,NFLX,91,3.4,103
987,2020-02-21 09:39:19,NFLX,50,381.93,103
988,2008-04-23 13:55:42,NFLX,48,4.27,104
989,2018-11-19 12:03:31,NFLX,50,268.88,105
990,2013-02-07 09:58:34,NFLX,31,26.38,103
991,2010-10-12 14:10:06,NFLX,3,21.8,102
992,2005-12-13 11:43:15,NFLX,67,3.39,101
993,2014-01-23 15:46:09,NFLX,74,57.85,103
994,2013-11-21 10:33:00,NFLX,35,50.3,101
995,2017-03-10 15:30:21,NFLX,46,142.51,102
996,2018-06-04 09:33:00,NFLX,52,358.48,101
997,2009-12-22 13:13:21,NFLX,91,7.77,101
998,2004-05-06 13:53:47,NFLX,55,3.9,105
999,2011-12-30 09:44:43,NFLX,13,10.09,101
1000,2017-03-14 10:11:11,NFLX,8,139.79,101
