
date,ticker,close_price,volume
1962-01-02,XOM,0.0139133334159851,902400
1962-01-03,XOM,0.0141199827194213,1200000
1962-01-04,XOM,0.0141544127836823,1088000
1962-01-05,XOM,0.0138444667682051,1222400
1962-01-08,XOM,0.013810041360557,1388800
1962-01-09,XOM,0.0137755898758769,1065600
1962-01-10,XOM,0.0137067213654518,828800
1962-01-11,XOM,0.0138444667682051,617600
1962-01-12,XOM,0.0140510983765125,1398400
1962-01-15,XOM,0.0140510983765125,966400
1962-01-16,XOM,0.0139477923512458,569600
1962-01-17,XOM,0.0138789201155304,832000
1962-01-18,XOM,0.0139133334159851,844800
1962-01-19,XOM,0.0140166571363806,720000
1962-01-22,XOM,0.0140510983765125,745600
1962-01-23,XOM,0.0139477923512458,908800
1962-01-24,XOM,0.0139477923512458,841600
1962-01-25,XOM,0.0139822214841842,1078400
1962-01-26,XOM,0.0140510983765125,832000
1962-01-29,XOM,0.014257744885981,1462400
1962-01-30,XOM,0.0143954865634441,1843200
1962-01-31,XOM,0.0146021274849772,1718400
1962-02-01,XOM,0.0148776341229677,2371200
1962-02-02,XOM,0.0151875903829932,2310400
1962-02-05,XOM,0.0153253376483917,1977600
1962-02-06,XOM,0.0151187181472778,1446400
1962-02-07,XOM,0.0152510330080986,1126400
1962-02-08,XOM,0.0152510330080986,684800
1962-02-09,XOM,0.0150769315659999,563200
1962-02-12,XOM,0.0151117416098713,428800
1962-02-13,XOM,0.0150072881951928,873600
1962-02-14,XOM,0.015181390568614,636800
1962-02-15,XOM,0.0152162015438079,742400
1962-02-16,XOM,0.0152510330080986,816000
1962-02-19,XOM,0.0154947629198431,1657600
1962-02-20,XOM,0.0155644100159406,800000
1962-02-21,XOM,0.0153206745162606,681600
1962-02-23,XOM,0.0153554985299706,793600
1962-02-26,XOM,0.0152510330080986,640000
1962-02-27,XOM,0.0153903029859066,908800
1962-02-28,XOM,0.0154251214116811,2131200
1962-03-01,XOM,0.0155295887961983,899200
1962-03-02,XOM,0.0153903029859066,838400
1962-03-05,XOM,0.0153206745162606,1011200
1962-03-06,XOM,0.0152858458459377,550400
1962-03-07,XOM,0.0152162015438079,985600
1962-03-08,XOM,0.014972467906773,1190400
1962-03-09,XOM,0.0150769315659999,825600
1962-03-12,XOM,0.014972467906773,611200
1962-03-13,XOM,0.0150072881951928,656000
1962-03-14,XOM,0.0151117416098713,681600
1962-03-15,XOM,0.0153554985299706,1107200
1962-03-16,XOM,0.0152858458459377,624000
1962-03-19,XOM,0.0153206745162606,809600
1962-03-20,XOM,0.0151465740054845,822400
1962-03-21,XOM,0.0151117416098713,764800
1962-03-22,XOM,0.0150769315659999,633600
1962-03-23,XOM,0.0151117416098713,768000
1962-03-26,XOM,0.0151117416098713,678400
1962-03-27,XOM,0.0151117416098713,694400
1962-03-28,XOM,0.0152510330080986,688000
1962-03-29,XOM,0.0152510330080986,604800
1962-03-30,XOM,0.0152162015438079,809600
1962-04-02,XOM,0.0152162015438079,716800
1962-04-03,XOM,0.0150072881951928,931200
1962-04-04,XOM,0.0148331820964813,1033600
1962-04-05,XOM,0.0149028245359659,700800
1962-04-06,XOM,0.0148331820964813,569600
1962-04-09,XOM,0.0145546430721879,716800
1962-04-10,XOM,0.0148331820964813,937600
1962-04-11,XOM,0.0148331820964813,720000
1962-04-12,XOM,0.0146590955555439,947200
1962-04-13,XOM,0.0148331820964813,710400
1962-04-16,XOM,0.0147983822971582,812800
1962-04-17,XOM,0.0150072881951928,1110400
1962-04-18,XOM,0.0152162015438079,1084800
1962-04-19,XOM,0.0153903029859066,1385600
1962-04-23,XOM,0.0154599426314234,1081600
1962-04-24,XOM,0.0154599426314234,1104000
1962-04-25,XOM,0.0155644100159406,1180800
1962-04-26,XOM,0.0153554985299706,2009600
1962-04-27,XOM,0.0152510330080986,1139200
1962-04-30,XOM,0.0149028245359659,1222400
1962-05-01,XOM,0.0151465740054845,1430400
1962-05-02,XOM,0.0152858458459377,931200
1962-05-03,XOM,0.0153206745162606,1155200
1962-05-04,XOM,0.0153206745162606,940800
1962-05-07,XOM,0.0152858458459377,534400
1962-05-08,XOM,0.0152858458459377,1004800
1962-05-09,XOM,0.0152083951979875,988800
1962-05-10,XOM,0.0150323743000626,1475200
1962-05-11,XOM,0.0148211438208818,1081600
1962-05-14,XOM,0.0147155309095978,1987200
1962-05-15,XOM,0.0151379965245723,1414400
1962-05-16,XOM,0.0151379965245723,1091200
1962-05-17,XOM,0.0149971600621938,803200
1962-05-18,XOM,0.0150323743000626,643200
1962-05-21,XOM,0.0149267530068755,576000
1962-05-22,XOM,0.0147859342396259,752000
1962-05-23,XOM,0.0146099235862493,1091200
1962-05-24,XOM,0.0146803203970193,1552000
1962-05-25,XOM,0.0143634900450706,1446400
1962-05-28,XOM,0.0129553051665425,4742400
1962-05-29,XOM,0.0143282823264598,4502400
1962-05-31,XOM,0.0146451257169246,3190400
1962-06-01,XOM,0.0143986847251653,1750400
1962-06-04,XOM,0.0140114296227693,2537600
1962-06-05,XOM,0.0142930783331394,1625600
1962-06-06,XOM,0.0145043116062879,1430400
1962-06-07,XOM,0.0145747233182191,784000
1962-06-08,XOM,0.0144690936431288,774400
1962-06-11,XOM,0.0143634900450706,1174400
