
date,ticker,close_price,volume
1999-01-22,NVDA,1.5099976062774658,67867200
1999-01-25,NVDA,1.6681876182556152,12762000
1999-01-26,NVDA,1.5387593507766724,8580000
1999-01-27,NVDA,1.5339653491973877,6109200
1999-01-28,NVDA,1.5291720628738403,5688000
1999-01-29,NVDA,1.4572672843933103,6100800
1999-02-01,NVDA,1.4860292673110962,3867600
1999-02-02,NVDA,1.3709815740585327,6602400
1999-02-03,NVDA,1.399743914604187,1878000
1999-02-04,NVDA,1.476441740989685,4548000
1999-02-05,NVDA,1.519584894180298,3421200
1999-02-08,NVDA,1.466854214668274,3852000
1999-02-09,NVDA,1.4093308448791504,2174400
1999-02-10,NVDA,1.3949495553970337,3705600
1999-02-11,NVDA,1.514790654182434,3306000
1999-02-12,NVDA,1.601076602935791,2743200
1999-02-16,NVDA,1.610663652420044,5275200
1999-02-17,NVDA,1.5243781805038452,1693200
1999-02-18,NVDA,1.5483466386795044,1767600
1999-02-19,NVDA,1.601076602935791,1884000
1999-02-22,NVDA,1.610663652420044,5131200
1999-02-23,NVDA,1.6873621940612793,3452400
1999-02-24,NVDA,1.821584224700928,15319200
1999-02-25,NVDA,1.7640608549118042,3728400
1999-02-26,NVDA,1.6825683116912842,4315200
1999-03-01,NVDA,1.692155838012695,2304000
1999-03-02,NVDA,1.6777749061584473,1381200
1999-03-03,NVDA,1.5627272129058838,1534800
1999-03-04,NVDA,1.5291720628738403,1434000
1999-03-05,NVDA,1.615457534790039,1969200
1999-03-08,NVDA,1.6394256353378296,1897200
1999-03-09,NVDA,1.692155838012695,3579600
1999-03-10,NVDA,1.6633939743041992,5883600
1999-03-11,NVDA,1.59148907661438,1357200
1999-03-12,NVDA,1.5627272129058838,2269200
1999-03-15,NVDA,1.629838466644287,2720400
1999-03-16,NVDA,1.5771082639694214,1978800
1999-03-17,NVDA,1.586695909500122,1284000
1999-03-18,NVDA,1.6058701276779177,1158000
1999-03-19,NVDA,1.610663652420044,2632800
1999-03-22,NVDA,1.5627272129058838,916800
1999-03-23,NVDA,1.466854214668274,4099200
1999-03-24,NVDA,1.4572672843933103,1521600
1999-03-25,NVDA,1.476441740989685,1008000
1999-03-26,NVDA,1.6058701276779177,2206800
1999-03-29,NVDA,1.6538065671920776,1648800
1999-03-30,NVDA,1.514790654182434,1737600
1999-03-31,NVDA,1.6202510595321655,3840000
1999-04-01,NVDA,1.5723145008087158,760800
1999-04-05,NVDA,1.5243781805038452,2466000
1999-04-06,NVDA,1.4860292673110962,1742400
1999-04-07,NVDA,1.610663652420044,2232000
1999-04-08,NVDA,1.6394256353378296,3253200
1999-04-09,NVDA,1.610663652420044,1215600
1999-04-12,NVDA,1.543553113937378,832800
1999-04-13,NVDA,1.4812356233596802,903600
1999-04-14,NVDA,1.438092589378357,1207200
1999-04-15,NVDA,1.476441740989685,896400
1999-04-16,NVDA,1.5243781805038452,973200
1999-04-19,NVDA,1.4572672843933103,782400
1999-04-20,NVDA,1.428505539894104,1692000
1999-04-21,NVDA,1.4524738788604736,937200
1999-04-22,NVDA,1.3901561498641968,5679600
1999-04-23,NVDA,1.3230456113815308,3151200
1999-04-26,NVDA,1.255934476852417,3087600
1999-04-27,NVDA,1.3901561498641968,5673600
1999-04-28,NVDA,1.3805688619613647,3002400
1999-04-29,NVDA,1.3805688619613647,1203600
1999-04-30,NVDA,1.399743914604187,2482800
1999-05-03,NVDA,1.4093308448791504,846000
1999-05-04,NVDA,1.332632541656494,2401200
1999-05-05,NVDA,1.3613944053649902,3614400
1999-05-06,NVDA,1.3350298404693604,890400
1999-05-07,NVDA,1.3422201871871948,625200
1999-05-10,NVDA,1.3422201871871948,492000
1999-05-11,NVDA,1.4141244888305664,4293600
1999-05-12,NVDA,1.4572672843933103,4212000
1999-05-13,NVDA,1.4572672843933103,1748400
1999-05-14,NVDA,1.3805688619613647,711600
1999-05-17,NVDA,1.4476795196533203,894000
1999-05-18,NVDA,1.514790654182434,3788400
1999-05-19,NVDA,1.4476795196533203,11293200
1999-05-20,NVDA,1.332632541656494,4454400
1999-05-21,NVDA,1.303870677947998,7587600
1999-05-24,NVDA,1.2990769147872925,4065600
1999-05-25,NVDA,1.3086645603179932,3252000
1999-05-26,NVDA,1.303870677947998,2618400
1999-05-27,NVDA,1.294283390045166,2058000
1999-05-28,NVDA,1.3086645603179932,2216400
1999-06-01,NVDA,1.31345796585083,2463600
1999-06-02,NVDA,1.2655216455459597,3253200
1999-06-03,NVDA,1.2990769147872925,1039200
1999-06-04,NVDA,1.3086645603179932,1972800
1999-06-07,NVDA,1.3230456113815308,3128400
1999-06-08,NVDA,1.3566005229949951,3832800
1999-06-09,NVDA,1.3805688619613647,2379600
1999-06-10,NVDA,1.3853625059127808,902400
1999-06-11,NVDA,1.3566005229949951,1525200
1999-06-14,NVDA,1.303870677947998,1291200
1999-06-15,NVDA,1.303870677947998,1232400
1999-06-16,NVDA,1.3422201871871948,1610400
1999-06-17,NVDA,1.303870677947998,1873200
1999-06-18,NVDA,1.255934476852417,3968400
1999-06-21,NVDA,1.3230456113815308,2086800
1999-06-22,NVDA,1.2990769147872925,4826400
1999-06-23,NVDA,1.3230456113815308,5272800
1999-06-24,NVDA,1.294283390045166,2880000
1999-06-25,NVDA,1.31345796585083,1838400
1999-06-28,NVDA,1.332632541656494,2728800
1999-06-29,NVDA,1.347013235092163,2317200
1999-06-30,NVDA,1.466854214668274,6730800
1999-07-01,NVDA,1.3901561498641968,2224800
1999-07-02,NVDA,1.4908231496810913,5622000
1999-07-06,NVDA,1.495616436004639,4952400
1999-07-07,NVDA,1.466854214668274,1578000
1999-07-08,NVDA,1.500410079956055,4651200
1999-07-09,NVDA,1.6274417638778689,5293200
1999-07-12,NVDA,1.7017430067062378,10026000
1999-07-13,NVDA,1.7065366506576538,3471600
1999-07-14,NVDA,1.6394256353378296,3448800
1999-07-15,NVDA,1.6490131616592407,3426000
1999-07-16,NVDA,1.6825683116912842,2596800
1999-07-19,NVDA,1.6394256353378296,1090800
1999-07-20,NVDA,1.610663652420044,4468800
1999-07-21,NVDA,1.5627272129058838,2802000
1999-07-22,NVDA,1.4908231496810913,5331600
1999-07-23,NVDA,1.4908231496810913,2006400
1999-07-26,NVDA,1.495616436004639,1513200
1999-07-27,NVDA,1.500410079956055,2464800
1999-07-28,NVDA,1.5243781805038452,6105600
1999-07-29,NVDA,1.5387593507766724,9720000
1999-07-30,NVDA,1.543553113937378,11307600
1999-08-02,NVDA,1.5579339265823364,7833600
1999-08-03,NVDA,1.519584894180298,6380400
1999-08-04,NVDA,1.519584894180298,2248800
1999-08-05,NVDA,1.543553113937378,6014400
1999-08-06,NVDA,1.543553113937378,4599600
1999-08-09,NVDA,1.543553113937378,776400
1999-08-10,NVDA,1.5723145008087158,5301600
1999-08-11,NVDA,1.6777749061584473,4942800
1999-08-12,NVDA,1.75926673412323,5990400
1999-08-13,NVDA,1.7400922775268557,2116800
1999-08-16,NVDA,1.6729812622070312,5586000
1999-08-17,NVDA,1.6777749061584473,4838400
1999-08-18,NVDA,1.7161242961883545,6997200
1999-08-19,NVDA,2.080441236495972,49174800
1999-08-20,NVDA,2.061267137527466,8827200
1999-08-23,NVDA,1.936631679534912,12699600
1999-08-24,NVDA,1.927044153213501,9951600
1999-08-25,NVDA,1.9174569845199585,8758800
1999-08-26,NVDA,1.8886951208114624,6884400
1999-08-27,NVDA,1.9941548109054563,13809600
1999-08-30,NVDA,1.9869649410247805,3966000
1999-08-31,NVDA,2.157139778137207,19671600
1999-09-01,NVDA,2.056471824645996,14133600
1999-09-02,NVDA,2.0325047969818115,8527200
1999-09-03,NVDA,2.0468850135803223,6471600
1999-09-07,NVDA,2.0372979640960693,3110400
1999-09-08,NVDA,2.0325047969818115,4251600
1999-09-09,NVDA,2.0037431716918945,5236800
1999-09-10,NVDA,2.0325047969818115,4185600
1999-09-13,NVDA,1.9653934240341189,4360800
1999-09-14,NVDA,1.907870173454285,6259200
1999-09-15,NVDA,1.9222506284713743,5318400
1999-09-16,NVDA,1.8743141889572144,3952800
1999-09-17,NVDA,1.8695207834243772,4291200
1999-09-20,NVDA,1.8024098873138428,5727600
1999-09-21,NVDA,1.629838466644287,18433200
1999-09-22,NVDA,1.6681876182556152,9399600
